Timestamp,WiFi Attenuation,Signal Strength
10:44:15,19,-056
10:44:16,19,-057
10:44:17,19,-055
10:44:18,18,-056
10:44:19,18,-056
10:44:20,18,-055
10:44:21,18,-056
10:44:22,18,-056
10:44:23,18,-057
10:44:24,18,-057
10:44:25,18,-057
10:44:26,18,-057
10:44:27,18,-058
10:44:28,18,-058
10:44:29,17,-058
10:44:30,17,-058
10:44:32,17,-057
10:44:33,17,-054
10:44:34,17,-053
10:44:35,17,-053
10:44:36,17,-052
10:44:37,17,-052
10:44:38,17,-052
10:44:39,17,-053
10:44:40,17,-052
10:44:41,16,-052
10:44:42,16,-051
10:44:43,16,-054
10:44:44,16,-052
10:44:45,16,-052
10:44:46,16,-051
10:44:47,16,-055
10:44:48,16,-054
10:44:49,16,-054
10:44:51,16,-054
10:44:52,16,-053
10:44:53,15,-051
10:44:54,15,-050
10:44:55,15,-051
10:44:56,15,-054
10:44:57,15,-052
10:44:58,15,-055
10:44:59,15,-051
10:45:00,15,-051
10:45:01,15,-055
10:45:02,15,-051
10:45:03,15,-054
10:45:04,14,-056
10:45:05,14,-055
10:45:06,14,-054
10:45:07,14,-054
10:45:08,14,-054
10:45:09,14,-054
10:45:11,14,-054
10:45:12,14,-054
10:45:13,14,-052
10:45:14,14,-050
10:45:15,14,-052
10:45:16,13,-050
10:45:17,13,-050
10:45:18,13,-049
10:45:19,13,-050
10:45:20,13,-049
10:45:21,13,-049
10:45:22,13,-050
10:45:23,13,-049
10:45:24,13,-049
10:45:25,13,-049
10:45:26,13,-049
10:45:27,12,-049
10:45:29,12,-052
10:45:30,12,-049
10:45:31,12,-048
10:45:32,12,-052
10:45:33,12,-048
10:45:34,12,-049
10:45:35,12,-049
10:45:36,12,-050
10:45:37,12,-048
10:45:38,12,-048
10:45:39,11,-048
10:45:40,11,-047
10:45:41,11,-047
10:45:42,11,-047
10:45:43,11,-052
10:45:45,11,-053
10:45:46,11,-051
10:45:47,11,-051
10:45:48,11,-051
10:45:49,11,-051
10:45:50,11,-051
10:45:51,10,-051
10:45:52,10,-051
10:45:53,10,-047
10:45:54,10,-047
10:45:55,10,-047
10:45:56,10,-047
10:45:57,10,-046
10:45:58,10,-048
10:45:59,10,-048
10:46:00,10,-048
10:46:01,10,-048
10:46:02,9,-046
10:46:04,9,-047
10:46:05,9,-046
10:46:06,9,-045
10:46:07,9,-045
10:46:08,9,-045
10:46:09,9,-048
10:46:10,9,-045
10:46:11,9,-044
10:46:12,9,-044
10:46:13,9,-047
10:46:14,8,-044
10:46:15,8,-044
10:46:16,8,-044
10:46:17,8,-044
10:46:18,8,-044
10:46:19,8,-044
10:46:21,8,-044
10:46:22,8,-044
10:46:23,8,-045
10:46:24,8,-046
10:46:25,8,-046
10:46:26,7,-046
10:46:27,7,-047
10:46:28,7,-048
10:46:29,7,-047
10:46:30,7,-047
10:46:31,7,-047
10:46:32,7,-047
10:46:33,7,-045
10:46:34,7,-043
10:46:35,7,-042
10:46:36,7,-043
10:46:37,6,-043
10:46:38,6,-042
10:46:40,6,-042
10:46:41,6,-042
10:46:42,6,-042
10:46:43,6,-042
10:46:44,6,-042
10:46:45,6,-042
10:46:46,6,-042
10:46:47,6,-042
10:46:48,6,-042
10:46:49,5,-042
10:46:50,5,-040
10:46:51,5,-041
10:46:52,5,-041
10:46:53,5,-041
10:46:54,5,-040
10:46:55,5,-040
10:46:56,5,-040
10:46:57,5,-040
10:46:58,5,-040
10:47:00,5,-040
10:47:01,4,-040
10:47:02,4,-040
10:47:03,4,-040
10:47:04,4,-040
10:47:05,4,-044
10:47:06,4,-050
10:47:07,4,-051
10:47:08,4,-056
10:47:09,4,-051
10:47:10,4,-051
10:47:11,4,-051
10:47:12,3,-050
10:47:13,3,-046
10:47:14,3,-041
10:47:15,3,-039
10:47:16,3,-039
10:47:17,3,-038
10:47:18,3,-038
10:47:20,3,-038
10:47:21,3,-038
10:47:22,3,-039
10:47:23,3,-038
10:47:24,2,-038
10:47:25,2,-038
10:47:26,2,-037
10:47:27,2,-038
10:47:28,2,-037
10:47:29,2,-037
10:47:30,2,-038
10:47:31,2,-037
10:47:32,2,-037
10:47:33,2,-037
10:47:34,2,-037
10:47:35,1,-037
10:47:37,1,-037
10:47:38,1,-037
10:47:39,1,-037
10:47:40,1,-038
10:47:41,1,-038
10:47:42,1,-038
10:47:43,1,-038
10:47:44,1,-038
10:47:45,1,-039
10:47:46,1,-041
10:47:47,0,-042
10:47:48,0,-042
10:47:49,0,-041
10:47:50,0,-041
10:47:51,0,-041
10:47:52,0,-041
10:47:53,0,-046
10:47:54,0,-037
10:47:56,0,-037
10:47:57,0,-037
10:47:58,0,-037
10:47:59,1,-037
10:48:00,1,-038
10:48:01,1,-037
10:48:02,1,-038
10:48:03,1,-037
10:48:04,1,-038
10:48:05,1,-038
10:48:06,1,-038
10:48:07,1,-038
10:48:08,1,-038
10:48:09,1,-038
10:48:10,2,-038
10:48:11,2,-039
10:48:12,2,-039
10:48:13,2,-039
10:48:15,2,-039
10:48:16,2,-039
10:48:17,2,-039
10:48:18,2,-037
10:48:19,2,-039
10:48:20,2,-039
10:48:21,2,-039
10:48:22,3,-040
10:48:23,3,-040
10:48:24,3,-040
10:48:25,3,-040
10:48:26,3,-044
10:48:27,3,-046
10:48:28,3,-046
10:48:29,3,-043
10:48:30,3,-047
10:48:31,3,-047
10:48:32,3,-047
10:48:34,4,-047
10:48:35,4,-047
10:48:36,4,-041
10:48:37,4,-040
10:48:38,4,-040
10:48:39,4,-040
10:48:40,4,-040
10:48:41,4,-040
10:48:42,4,-040
10:48:43,4,-040
10:48:44,4,-040
10:48:45,5,-040
10:48:46,5,-041
10:48:47,5,-042
10:48:48,5,-041
10:48:49,5,-041
10:48:50,5,-041
10:48:51,5,-042
10:48:53,5,-041
10:48:54,5,-042
10:48:55,5,-041
10:48:56,5,-041
10:48:57,6,-042
10:48:58,6,-042
10:48:59,6,-042
10:49:00,6,-042
10:49:01,6,-043
10:49:02,6,-042
10:49:03,6,-042
10:49:04,6,-043
10:49:05,6,-042
10:49:06,6,-043
10:49:07,6,-044
10:49:09,7,-049
10:49:10,7,-050
10:49:11,7,-051
10:49:12,7,-051
10:49:13,7,-048
10:49:14,7,-055
10:49:15,7,-054
10:49:16,7,-043
10:49:17,7,-043
10:49:18,7,-043
10:49:19,7,-043
10:49:20,8,-043
10:49:21,8,-044
10:49:22,8,-044
10:49:23,8,-044
10:49:24,8,-044
10:49:25,8,-044
10:49:26,8,-044
10:49:27,8,-045
10:49:28,8,-044
10:49:30,8,-044
10:49:31,8,-044
10:49:32,9,-044
10:49:33,9,-045
10:49:34,9,-045
10:49:35,9,-047
10:49:36,9,-045
10:49:37,9,-047
10:49:38,9,-045
10:49:39,9,-044
10:49:40,9,-045
10:49:41,9,-045
10:49:42,9,-046
10:49:43,10,-046
10:49:44,10,-046
10:49:45,10,-046
10:49:46,10,-047
10:49:47,10,-047
10:49:48,10,-048
10:49:49,10,-051
10:49:50,10,-054
10:49:52,10,-056
10:49:53,10,-056
10:49:54,10,-059
10:49:55,11,-057
10:49:56,11,-054
10:49:57,11,-047
10:49:58,11,-047
10:49:59,11,-047
10:50:00,11,-047
10:50:01,11,-047
10:50:02,11,-047
10:50:03,11,-047
10:50:04,11,-047
10:50:05,11,-047
10:50:06,12,-047
10:50:07,12,-047
10:50:08,12,-048
10:50:09,12,-048
10:50:10,12,-048
10:50:11,12,-048
10:50:12,12,-048
10:50:14,12,-048
10:50:15,12,-049
10:50:16,12,-048
10:50:17,12,-048
10:50:18,13,-051
10:50:19,13,-049
10:50:20,13,-049
10:50:21,13,-049
10:50:22,13,-050
10:50:23,13,-050
10:50:24,13,-049
10:50:25,13,-049
10:50:26,13,-049
10:50:27,13,-049
10:50:28,13,-050
10:50:29,14,-052
10:50:30,14,-054
10:50:31,14,-056
10:50:32,14,-056
10:50:33,14,-056
10:50:35,14,-057
10:50:36,14,-057
10:50:37,14,-058
10:50:38,14,-049
10:50:39,14,-050
10:50:40,14,-049
10:50:41,15,-049
10:50:42,15,-053
10:50:43,15,-050
10:50:44,15,-051
10:50:45,15,-051
10:50:46,15,-050
10:50:47,15,-052
10:50:48,15,-050
10:50:49,15,-051
10:50:50,15,-052
10:50:51,15,-050
10:50:52,16,-051
10:50:53,16,-051
10:50:54,16,-053
10:50:56,16,-053
10:50:57,16,-052
10:50:58,16,-051
10:50:59,16,-051
10:51:00,16,-051
10:51:01,16,-052
10:51:02,16,-052
10:51:03,16,-051
10:51:04,17,-053
10:51:05,17,-052
10:51:06,17,-052
10:51:07,17,-053
10:51:08,17,-054
10:51:09,17,-059
10:51:10,17,-059
10:51:11,17,-060
10:51:12,17,-059
10:51:13,17,-059
10:51:15,17,-058
10:51:16,18,-056
10:51:17,18,-058
10:51:18,18,-053
10:51:19,18,-053
10:51:20,18,-053
10:51:21,18,-055
10:51:22,18,-053
10:51:23,18,-056
10:51:24,18,-054
10:51:25,18,-055
10:51:26,18,-054
10:51:27,19,-053
10:51:28,19,-054
10:51:29,19,-055
10:51:30,19,-055
10:51:31,19,-055
10:51:33,19,-055
10:51:34,19,-054
10:51:35,19,-057
10:51:36,19,-056
10:51:37,19,-059
10:51:38,19,-056
10:51:39,20,-057
10:51:40,20,-055
10:51:41,20,-057
10:51:42,20,-057
10:51:43,20,-055
10:51:44,20,-056
10:51:45,20,-055
10:51:46,20,-059
10:51:47,20,-057
10:51:48,20,-056
10:51:49,20,-056
10:51:51,21,-057
10:51:52,21,-058
10:51:53,21,-060
10:51:54,21,-061
10:51:55,21,-061
10:51:56,21,-061
10:51:57,21,-061
10:51:58,21,-061
10:51:59,21,-057
10:52:00,21,-056
10:52:01,21,-057
10:52:02,22,-056
10:52:03,22,-062
10:52:04,22,-062
10:52:05,22,-060
10:52:06,22,-059
10:52:07,22,-061
10:52:08,22,-058
10:52:09,22,-059
10:52:10,22,-059
10:52:12,22,-061
10:52:13,22,-061
10:52:14,23,-062
10:52:15,23,-063
10:52:16,23,-063
10:52:17,23,-063
10:52:18,23,-064
10:52:19,23,-064
10:52:20,23,-066
10:52:21,23,-068
10:52:22,23,-067
10:52:23,23,-066
10:52:24,23,-064
10:52:25,24,-063
10:52:26,24,-064
10:52:27,24,-064
10:52:28,24,-066
10:52:29,24,-066
10:52:30,24,-064
10:52:31,24,-064
10:52:32,24,-062
10:52:33,24,-062
10:52:34,24,-062
10:52:35,24,-064
10:52:37,25,-064
10:52:38,25,-064
10:52:39,25,-064
10:52:40,25,-065
10:52:41,25,-065
10:52:42,25,-065
10:52:43,25,-065
10:52:44,25,-064
10:52:45,25,-063
10:52:46,25,-063
10:52:47,25,-063
10:52:48,26,-063
10:52:49,26,-064
10:52:50,26,-064
10:52:51,26,-065
10:52:52,26,-065
10:52:53,26,-065
10:52:54,26,-066
10:52:55,26,-066
10:52:56,26,-064
10:52:57,26,-065
10:52:58,26,-065
10:52:59,27,-063
10:53:00,27,-063
10:53:02,27,-064
10:53:03,27,-064
10:53:04,27,-064
10:53:05,27,-064
10:53:06,27,-063
10:53:07,27,-064
10:53:08,27,-065
10:53:09,27,-066
10:53:10,27,-066
10:53:11,28,-067
10:53:12,28,-066
10:53:13,28,-066
10:53:14,28,-066
10:53:15,28,-066
10:53:16,28,-066
10:53:17,28,-066
10:53:18,28,-066
10:53:19,28,-066
10:53:20,28,-066
10:53:21,28,-066
10:53:22,29,-067
10:53:23,29,-067
10:53:24,29,-067
10:53:25,29,-067
10:53:26,29,-067
10:53:28,29,-067
10:53:29,29,-067
10:53:30,29,-067
10:53:31,29,-066
10:53:32,29,-066
10:53:33,29,-066
10:53:34,30,-067
10:53:35,30,-067
10:53:36,30,-067
10:53:37,30,-066
10:53:38,30,-066
10:53:39,30,-066
10:53:40,30,-066
10:53:41,30,-067
10:53:42,30,-067
10:53:43,30,-068
10:53:44,30,-069
10:53:45,29,-069
10:53:46,29,-069
10:53:47,29,-068
10:53:48,29,-068
10:53:49,29,-067
10:53:50,29,-067
10:53:51,29,-067
10:53:52,29,-067
10:53:53,29,-067
10:53:54,29,-066
10:53:55,29,-066
10:53:57,28,-067
10:53:58,28,-067
10:53:59,28,-067
10:54:00,28,-067
10:54:01,28,-067
10:54:02,28,-067
10:54:03,28,-067
10:54:04,28,-066
10:54:05,28,-065
10:54:06,28,-065
10:54:07,28,-065
10:54:08,27,-065
10:54:09,27,-065
10:54:10,27,-065
10:54:11,27,-065
10:54:12,27,-066
10:54:13,27,-066
10:54:14,27,-066
10:54:15,27,-066
10:54:16,27,-067
10:54:17,27,-067
10:54:18,27,-068
10:54:20,26,-067
10:54:21,26,-067
10:54:22,26,-067
10:54:23,26,-067
10:54:24,26,-066
10:54:25,26,-066
10:54:26,26,-066
10:54:27,26,-067
10:54:28,26,-067
10:54:29,26,-067
10:54:30,26,-067
10:54:31,25,-066
