Timestamp,WiFi Attenuation,Signal Strength,Noise,Transfer Rate,Bandwidth
09:26:05,2,-038,-081,1.22 MBytes,10.2 Mbits/sec
09:26:06,2,-039,-078,834 KBytes,6.83 Mbits/sec
09:26:06,2,-039,-076,535 KBytes,4.38 Mbits/sec
09:26:07,2,-038,-076,465 KBytes,3.81 Mbits/sec
09:26:08,2,-038,-078,646 KBytes,5.29 Mbits/sec
09:26:10,2,-039,-081,547 KBytes,4.48 Mbits/sec
09:26:11,2,-039,-083,666 KBytes,5.46 Mbits/sec
09:26:12,2,-039,-084,634 KBytes,5.19 Mbits/sec
09:26:13,2,-038,-084,280 KBytes,2.29 Mbits/sec
09:26:14,2,-039,-084,594 KBytes,4.87 Mbits/sec
09:26:14,2,-039,-084,22.6 KBytes,732 Kbits/sec
09:26:14,2,-039,-084,19.7 MBytes,5.46 Mbits/sec
09:26:14,2,-039,-084,19.5 MBytes,5.40 Mbits/sec
09:26:25,1,-038,-080,788 KBytes,6.45 Mbits/sec
09:26:26,1,-038,-079,1.08 MBytes,9.05 Mbits/sec
09:26:27,0,-038,-080,935 KBytes,7.66 Mbits/sec
09:26:28,0,-037,-082,802 KBytes,6.57 Mbits/sec
09:26:29,0,-037,-082,858 KBytes,7.03 Mbits/sec
09:26:30,0,-037,-084,817 KBytes,6.70 Mbits/sec
09:26:31,0,-037,-086,643 KBytes,5.27 Mbits/sec
09:26:33,0,-037,-086,880 KBytes,7.21 Mbits/sec
09:26:34,0,-037,-085,642 KBytes,5.26 Mbits/sec
09:26:35,0,-036,-083,684 KBytes,5.61 Mbits/sec
09:26:36,0,-036,-083,417 KBytes,3.42 Mbits/sec
09:26:37,0,-037,-082,279 KBytes,2.28 Mbits/sec
09:26:38,0,-037,-082,727 KBytes,5.95 Mbits/sec
09:26:39,1,-037,-081,915 KBytes,7.49 Mbits/sec
09:26:40,1,-037,-080,913 KBytes,7.48 Mbits/sec
09:26:41,1,-037,-083,1.22 MBytes,10.2 Mbits/sec
09:26:41,1,-037,-084,946 KBytes,7.74 Mbits/sec
09:26:42,1,-037,-084,1.21 MBytes,10.2 Mbits/sec
09:26:43,1,-038,-082,1.39 MBytes,11.6 Mbits/sec
09:26:44,1,-037,-080,1.14 MBytes,9.56 Mbits/sec
09:26:45,1,-037,-078,1.09 MBytes,9.16 Mbits/sec
09:26:46,1,-037,-079,915 KBytes,7.49 Mbits/sec
09:26:47,1,-037,-082,738 KBytes,6.05 Mbits/sec
09:26:48,1,-038,-082,706 KBytes,5.78 Mbits/sec
09:26:49,1,-037,-081,361 KBytes,2.95 Mbits/sec
09:26:50,2,-038,-080,165 KBytes,1.36 Mbits/sec
09:26:51,2,-039,-082,335 KBytes,2.75 Mbits/sec
09:26:53,2,-039,-083,471 KBytes,3.86 Mbits/sec
09:26:54,2,-038,-084,826 KBytes,6.77 Mbits/sec
09:26:55,2,-038,-084,604 KBytes,4.95 Mbits/sec
09:26:55,2,-038,-084,21.2 KBytes,7.64 Mbits/sec
09:26:55,2,-038,-084,23.6 MBytes,6.58 Mbits/sec
09:26:55,2,-038,-084,23.1 MBytes,6.46 Mbits/sec
09:27:06,3,-039,-080,819 KBytes,6.71 Mbits/sec
09:27:07,3,-040,-082,759 KBytes,6.22 Mbits/sec
09:27:08,3,-040,-084,717 KBytes,5.87 Mbits/sec
09:27:09,3,-040,-085,648 KBytes,5.31 Mbits/sec
09:27:10,3,-039,-084,824 KBytes,6.75 Mbits/sec
09:27:11,3,-040,-081,778 KBytes,6.37 Mbits/sec
09:27:12,3,-039,-080,947 KBytes,7.76 Mbits/sec
09:27:13,4,-039,-082,650 KBytes,5.33 Mbits/sec
09:27:15,4,-040,-082,741 KBytes,6.07 Mbits/sec
09:27:15,4,-040,-082,385 KBytes,3.15 Mbits/sec
09:27:16,4,-040,-082,279 KBytes,2.28 Mbits/sec
09:27:17,4,-040,-082,478 KBytes,3.92 Mbits/sec
09:27:18,4,-041,-085,549 KBytes,4.49 Mbits/sec
09:27:19,4,-041,-087,682 KBytes,5.58 Mbits/sec
09:27:20,4,-041,-086,590 KBytes,4.83 Mbits/sec
09:27:21,4,-041,-084,366 KBytes,3.00 Mbits/sec
09:27:22,4,-041,-081,373 KBytes,3.06 Mbits/sec
09:27:23,4,-045,-081,447 KBytes,3.66 Mbits/sec
09:27:24,4,-040,-083,921 KBytes,7.54 Mbits/sec
09:27:25,5,-040,-085,929 KBytes,7.61 Mbits/sec
09:27:26,5,-041,-086,546 KBytes,4.47 Mbits/sec
09:27:27,5,-042,-086,597 KBytes,4.89 Mbits/sec
09:27:28,5,-042,-087,594 KBytes,4.87 Mbits/sec
09:27:29,5,-047,-086,308 KBytes,2.53 Mbits/sec
09:27:30,5,-042,-085,311 KBytes,2.55 Mbits/sec
09:27:31,5,-042,-083,583 KBytes,4.77 Mbits/sec
09:27:32,5,-042,-080,656 KBytes,5.38 Mbits/sec
09:27:33,5,-041,-078,523 KBytes,4.29 Mbits/sec
09:27:34,5,-041,-078,658 KBytes,5.38 Mbits/sec
09:27:35,5,-042,-078,771 KBytes,6.32 Mbits/sec
09:27:36,5,-042,-079,32.5 KBytes,6.24 Mbits/sec
09:27:36,5,-042,-079,18.1 MBytes,5.05 Mbits/sec
09:27:36,5,-042,-079,18.0 MBytes,5.03 Mbits/sec
09:27:46,6,-042,-081,580 KBytes,4.75 Mbits/sec
09:27:47,6,-043,-082,741 KBytes,6.07 Mbits/sec
09:27:48,7,-043,-083,438 KBytes,3.59 Mbits/sec
09:27:49,7,-048,-083,245 KBytes,2.00 Mbits/sec
09:27:50,7,-048,-083,250 KBytes,2.05 Mbits/sec
09:27:51,7,-043,-083,339 KBytes,2.78 Mbits/sec
09:27:52,7,-043,-083,469 KBytes,3.85 Mbits/sec
09:27:53,7,-043,-083,717 KBytes,5.87 Mbits/sec
09:27:55,7,-044,-083,947 KBytes,7.76 Mbits/sec
09:27:56,7,-043,-084,799 KBytes,6.54 Mbits/sec
09:27:57,7,-043,-084,1.03 MBytes,8.62 Mbits/sec
09:27:58,7,-042,-083,908 KBytes,7.44 Mbits/sec
09:27:59,7,-043,-083,776 KBytes,6.36 Mbits/sec
09:28:00,8,-043,-083,682 KBytes,5.58 Mbits/sec
09:28:01,8,-043,-082,506 KBytes,4.15 Mbits/sec
09:28:02,8,-044,-081,352 KBytes,2.88 Mbits/sec
09:28:02,8,-044,-081,465 KBytes,3.81 Mbits/sec
09:28:03,8,-044,-081,421 KBytes,3.45 Mbits/sec
09:28:04,8,-045,-081,342 KBytes,2.80 Mbits/sec
09:28:05,8,-045,-080,363 KBytes,2.98 Mbits/sec
09:28:06,8,-045,-081,0.00 Bytes,0.00 bits/sec
09:28:07,8,-044,-081,311 KBytes,2.55 Mbits/sec
09:28:08,8,-044,-080,546 KBytes,4.47 Mbits/sec
09:28:09,8,-045,-080,810 KBytes,6.64 Mbits/sec
09:28:10,8,-044,-080,583 KBytes,4.77 Mbits/sec
09:28:11,9,-044,-081,663 KBytes,5.43 Mbits/sec
09:28:12,9,-046,-080,585 KBytes,4.80 Mbits/sec
09:28:13,9,-046,-081,510 KBytes,4.18 Mbits/sec
09:28:15,9,-046,-082,332 KBytes,2.72 Mbits/sec
09:28:16,9,-051,-084,277 KBytes,2.27 Mbits/sec
09:28:16,9,-051,-084,25.5 KBytes,3.30 Mbits/sec
09:28:16,9,-051,-084,15.9 MBytes,4.43 Mbits/sec
09:28:16,9,-051,-084,15.7 MBytes,4.37 Mbits/sec
09:28:27,10,-047,-084,614 KBytes,5.03 Mbits/sec
09:28:28,10,-051,-083,314 KBytes,2.57 Mbits/sec
09:28:29,10,-047,-081,399 KBytes,3.27 Mbits/sec
09:28:30,10,-047,-079,547 KBytes,4.48 Mbits/sec
09:28:31,10,-050,-077,331 KBytes,2.71 Mbits/sec
09:28:32,10,-048,-077,277 KBytes,2.27 Mbits/sec
09:28:33,10,-047,-078,311 KBytes,2.55 Mbits/sec
09:28:34,11,-050,-077,328 KBytes,2.69 Mbits/sec
09:28:34,11,-050,-078,284 KBytes,2.33 Mbits/sec
09:28:35,11,-048,-078,484 KBytes,3.96 Mbits/sec
09:28:36,11,-047,-079,402 KBytes,3.29 Mbits/sec
09:28:38,11,-048,-081,489 KBytes,4.01 Mbits/sec
09:28:39,11,-047,-080,235 KBytes,1.92 Mbits/sec
09:28:40,11,-054,-083,283 KBytes,2.32 Mbits/sec
09:28:41,11,-048,-085,344 KBytes,2.81 Mbits/sec
09:28:42,11,-048,-085,290 KBytes,2.37 Mbits/sec
09:28:43,11,-048,-086,185 KBytes,1.52 Mbits/sec
09:28:44,11,-049,-087,404 KBytes,3.31 Mbits/sec
09:28:45,11,-048,-087,320 KBytes,2.62 Mbits/sec
09:28:46,12,-048,-086,492 KBytes,4.03 Mbits/sec
09:28:47,12,-050,-083,308 KBytes,2.53 Mbits/sec
09:28:48,12,-050,-081,259 KBytes,2.12 Mbits/sec
09:28:49,12,-050,-080,348 KBytes,2.85 Mbits/sec
09:28:50,12,-048,-080,242 KBytes,1.98 Mbits/sec
09:28:51,12,-048,-082,134 KBytes,1.10 Mbits/sec
09:28:52,12,-048,-081,103 KBytes,846 Kbits/sec
09:28:53,12,-048,-083,393 KBytes,3.22 Mbits/sec
09:28:54,12,-048,-083,318 KBytes,2.61 Mbits/sec
09:28:54,12,-048,-083,313 KBytes,2.56 Mbits/sec
09:28:55,12,-048,-081,359 KBytes,2.94 Mbits/sec
09:28:56,12,-048,-078,0.00 Bytes,0.00 bits/sec
09:28:56,12,-048,-078,10.1 MBytes,2.83 Mbits/sec
09:28:56,12,-048,-078,9.87 MBytes,2.76 Mbits/sec
09:29:08,13,-049,-074,341 KBytes,2.79 Mbits/sec
09:29:09,14,-051,-074,175 KBytes,1.44 Mbits/sec
09:29:10,14,-050,-075,218 KBytes,1.78 Mbits/sec
09:29:11,14,-051,-077,175 KBytes,1.44 Mbits/sec
09:29:12,14,-050,-077,464 KBytes,3.80 Mbits/sec
09:29:13,14,-054,-076,366 KBytes,3.00 Mbits/sec
09:29:14,14,-050,-077,338 KBytes,2.77 Mbits/sec
09:29:14,14,-050,-077,396 KBytes,3.24 Mbits/sec
09:29:15,14,-050,-079,403 KBytes,3.30 Mbits/sec
09:29:16,14,-052,-083,416 KBytes,3.41 Mbits/sec
09:29:17,14,-051,-085,272 KBytes,2.22 Mbits/sec
09:29:18,14,-051,-087,301 KBytes,2.47 Mbits/sec
09:29:19,14,-054,-086,223 KBytes,1.83 Mbits/sec
09:29:21,15,-050,-085,341 KBytes,2.79 Mbits/sec
09:29:22,15,-051,-084,324 KBytes,2.65 Mbits/sec
09:29:23,15,-051,-082,280 KBytes,2.29 Mbits/sec
09:29:24,15,-052,-080,161 KBytes,1.32 Mbits/sec
09:29:25,15,-055,-078,214 KBytes,1.75 Mbits/sec
09:29:26,15,-051,-076,59.4 KBytes,486 Kbits/sec
09:29:27,15,-052,-076,94.7 KBytes,776 Kbits/sec
09:29:28,15,-053,-075,266 KBytes,2.18 Mbits/sec
09:29:29,15,-051,-076,420 KBytes,3.44 Mbits/sec
09:29:30,15,-052,-078,291 KBytes,2.39 Mbits/sec
09:29:31,15,-051,-077,62.2 KBytes,510 Kbits/sec
09:29:32,16,-057,-077,218 KBytes,1.78 Mbits/sec
09:29:33,16,-052,-079,328 KBytes,2.69 Mbits/sec
09:29:34,16,-053,-081,156 KBytes,1.27 Mbits/sec
09:29:34,16,-053,-084,133 KBytes,1.09 Mbits/sec
09:29:35,16,-053,-084,293 KBytes,2.40 Mbits/sec
09:29:36,16,-053,-087,123 KBytes,1.01 Mbits/sec
09:29:37,16,-056,-086,50.9 KBytes,1.45 Mbits/sec
09:29:37,16,-056,-086,7.79 MBytes,2.16 Mbits/sec
09:29:37,16,-056,-086,7.72 MBytes,2.14 Mbits/sec
09:29:49,17,-053,-084,146 KBytes,1.19 Mbits/sec
09:29:50,17,-054,-085,45.2 KBytes,371 Kbits/sec
09:29:51,17,-055,-085,62.2 KBytes,510 Kbits/sec
09:29:52,17,-055,-082,42.4 KBytes,347 Kbits/sec
09:29:53,17,-057,-082,74.9 KBytes,614 Kbits/sec
09:29:54,17,-053,-081,182 KBytes,1.49 Mbits/sec
09:29:55,18,-055,-083,198 KBytes,1.62 Mbits/sec
09:29:55,18,-055,-083,130 KBytes,1.07 Mbits/sec
09:29:56,18,-056,-085,112 KBytes,915 Kbits/sec
09:29:57,18,-060,-085,12.7 KBytes,104 Kbits/sec
09:29:58,18,-056,-083,119 KBytes,973 Kbits/sec
09:29:59,18,-055,-081,243 KBytes,1.99 Mbits/sec
09:30:00,18,-055,-079,17.0 KBytes,139 Kbits/sec
09:30:01,18,-056,-080,69.3 KBytes,568 Kbits/sec
09:30:03,18,-058,-082,26.9 KBytes,220 Kbits/sec
09:30:04,18,-056,-084,60.8 KBytes,498 Kbits/sec
09:30:05,18,-057,-085,119 KBytes,973 Kbits/sec
09:30:06,18,-057,-085,160 KBytes,1.31 Mbits/sec
09:30:07,19,-056,-084,0.00 Bytes,0.00 bits/sec
09:30:08,19,-058,-082,18.4 KBytes,151 Kbits/sec
09:30:09,19,-058,-080,25.5 KBytes,208 Kbits/sec
09:30:10,19,-062,-079,43.8 KBytes,359 Kbits/sec
09:30:11,19,-058,-081,53.7 KBytes,440 Kbits/sec
09:30:12,19,-057,-084,21.2 KBytes,174 Kbits/sec
09:30:13,19,-057,-085,76.4 KBytes,626 Kbits/sec
09:30:13,19,-057,-085,146 KBytes,1.19 Mbits/sec
09:30:14,19,-056,-084,66.5 KBytes,544 Kbits/sec
09:30:15,19,-056,-083,66.5 KBytes,544 Kbits/sec
09:30:16,19,-056,-084,8.48 KBytes,69.5 Kbits/sec
09:30:17,19,-060,-085,147 KBytes,1.21 Mbits/sec
09:30:17,19,-060,-085,9.90 KBytes,2.11 Mbits/sec
09:30:17,19,-060,-085,2.49 MBytes,695 Kbits/sec
09:30:17,19,-060,-085,2.44 MBytes,683 Kbits/sec
09:30:29,20,-058,-084,55.1 KBytes,451 Kbits/sec
09:30:30,21,-059,-083,62.2 KBytes,510 Kbits/sec
09:30:31,21,-058,-082,29.7 KBytes,243 Kbits/sec
09:30:32,21,-060,-082,21.2 KBytes,174 Kbits/sec
09:30:33,21,-060,-082,52.3 KBytes,429 Kbits/sec
09:30:34,21,-058,-084,59.4 KBytes,486 Kbits/sec
09:30:35,21,-059,-085,70.7 KBytes,579 Kbits/sec
09:30:36,21,-058,-084,32.5 KBytes,267 Kbits/sec
09:30:37,21,-060,-082,94.7 KBytes,776 Kbits/sec
09:30:38,21,-060,-080,181 KBytes,1.48 Mbits/sec
09:30:39,21,-060,-079,50.9 KBytes,417 Kbits/sec
09:30:39,21,-060,-079,11.3 KBytes,92.7 Kbits/sec
09:30:41,21,-060,-080,0.00 Bytes,0.00 bits/sec
09:30:42,22,-060,-081,7.07 KBytes,57.9 Kbits/sec
09:30:43,22,-059,-082,1.41 KBytes,11.6 Kbits/sec
09:30:44,22,-059,-082,36.8 KBytes,301 Kbits/sec
09:30:45,22,-059,-083,41.0 KBytes,336 Kbits/sec
09:30:46,22,-060,-084,1.41 KBytes,11.6 Kbits/sec
09:30:47,22,-060,-082,0.00 Bytes,0.00 bits/sec
09:30:48,22,-061,-081,0.00 Bytes,0.00 bits/sec
09:30:49,22,-061,-082,0.00 Bytes,0.00 bits/sec
09:30:50,22,-061,-081,1.41 KBytes,11.6 Kbits/sec
09:30:51,22,-061,-081,0.00 Bytes,0.00 bits/sec
09:30:52,22,-060,-080,24.0 KBytes,197 Kbits/sec
09:30:53,23,-060,-080,153 KBytes,1.25 Mbits/sec
09:30:54,23,-060,-081,0.00 Bytes,0.00 bits/sec
09:30:55,23,-060,-083,0.00 Bytes,0.00 bits/sec
09:30:56,23,-061,-082,46.7 KBytes,382 Kbits/sec
09:30:56,23,-061,-082,9.90 KBytes,81.1 Kbits/sec
09:30:58,23,-064,-080,19.8 KBytes,162 Kbits/sec
09:30:59,23,-063,-081,0.00 Bytes,0.00 bits/sec
09:30:59,23,-063,-081,1.07 MBytes,298 Kbits/sec
09:30:59,23,-063,-081,1.04 MBytes,290 Kbits/sec
09:31:12,24,-063,-079,26.9 KBytes,220 Kbits/sec
09:31:13,24,-065,-078,48.1 KBytes,394 Kbits/sec
09:31:14,24,-062,-078,0.00 Bytes,0.00 bits/sec
09:31:15,24,-063,-078,0.00 Bytes,0.00 bits/sec
09:31:16,25,-063,-078,0.00 Bytes,0.00 bits/sec
09:31:17,25,-063,-077,0.00 Bytes,0.00 bits/sec
09:31:18,25,-065,-075,0.00 Bytes,0.00 bits/sec
09:31:20,25,-065,-076,0.00 Bytes,0.00 bits/sec
09:31:21,25,-066,-077,0.00 Bytes,0.00 bits/sec
09:31:22,25,-066,-080,0.00 Bytes,0.00 bits/sec
09:31:23,25,-064,-083,12.7 KBytes,104 Kbits/sec
09:31:24,25,-063,-085,0.00 Bytes,0.00 bits/sec
09:31:25,25,-064,-086,5.66 KBytes,46.4 Kbits/sec
09:31:26,25,-064,-085,0.00 Bytes,0.00 bits/sec
09:31:27,25,-064,-084,0.00 Bytes,0.00 bits/sec
09:31:28,26,-064,-084,0.00 Bytes,0.00 bits/sec
09:31:29,26,-064,-084,0.00 Bytes,0.00 bits/sec
09:31:29,26,-064,-084,0.00 Bytes,0.00 bits/sec
09:31:30,26,-064,-083,0.00 Bytes,0.00 bits/sec
09:31:31,26,-064,-082,0.00 Bytes,0.00 bits/sec
09:31:32,26,-065,-083,0.00 Bytes,0.00 bits/sec
09:31:33,26,-065,-083,0.00 Bytes,0.00 bits/sec
09:31:34,26,-065,-086,0.00 Bytes,0.00 bits/sec
09:31:35,26,-065,-085,11.3 KBytes,92.7 Kbits/sec
09:31:36,26,-066,-083,0.00 Bytes,0.00 bits/sec
09:31:37,26,-065,-082,33.9 KBytes,278 Kbits/sec
09:31:38,26,-065,-080,14.1 KBytes,116 Kbits/sec
09:31:40,27,-064,-078,2.83 KBytes,23.2 Kbits/sec
09:31:41,27,-064,-079,0.00 Bytes,0.00 bits/sec
09:31:42,27,-064,-082,2.83 KBytes,23.2 Kbits/sec
09:31:42,27,-064,-082,4.24 KBytes,233 Kbits/sec
09:31:42,27,-064,-082,226 KBytes,61.5 Kbits/sec
09:31:42,27,-064,-082,163 KBytes,44.2 Kbits/sec
09:31:54,28,-066,-079,4.24 KBytes,34.7 Kbits/sec
09:31:55,28,-066,-077,0.00 Bytes,0.00 bits/sec
09:31:56,28,-066,-074,0.00 Bytes,0.00 bits/sec
09:31:57,28,-066,-075,0.00 Bytes,0.00 bits/sec
09:31:58,28,-066,-079,0.00 Bytes,0.00 bits/sec
09:31:59,28,-066,-082,0.00 Bytes,0.00 bits/sec
09:31:59,28,-066,-082,0.00 Bytes,0.00 bits/sec
09:32:00,28,-066,-085,0.00 Bytes,0.00 bits/sec
09:32:01,28,-066,-085,0.00 Bytes,0.00 bits/sec
09:32:03,29,-066,-084,0.00 Bytes,0.00 bits/sec
09:32:04,29,-066,-083,0.00 Bytes,0.00 bits/sec
09:32:05,29,-067,-081,0.00 Bytes,0.00 bits/sec
09:32:06,29,-067,-079,1.41 KBytes,11.6 Kbits/sec
09:32:07,29,-067,-078,0.00 Bytes,0.00 bits/sec
09:32:08,29,-068,-077,0.00 Bytes,0.00 bits/sec
09:32:09,29,-068,-077,0.00 Bytes,0.00 bits/sec
09:32:10,29,-069,-078,0.00 Bytes,0.00 bits/sec
09:32:11,29,-069,-080,0.00 Bytes,0.00 bits/sec
09:32:12,29,-069,-084,0.00 Bytes,0.00 bits/sec
09:32:13,29,-069,-084,0.00 Bytes,0.00 bits/sec
09:32:14,30,-069,-083,0.00 Bytes,0.00 bits/sec
09:32:15,30,-069,-083,0.00 Bytes,0.00 bits/sec
09:32:16,30,-069,-083,0.00 Bytes,0.00 bits/sec
09:32:17,30,-069,-082,0.00 Bytes,0.00 bits/sec
09:32:18,30,-069,-080,0.00 Bytes,0.00 bits/sec
09:32:18,30,-069,-079,2.83 KBytes,23.2 Kbits/sec
09:32:19,30,-070,-079,0.00 Bytes,0.00 bits/sec
09:32:20,30,-070,-079,0.00 Bytes,0.00 bits/sec
09:32:21,30,-070,-082,18.4 KBytes,151 Kbits/sec
09:32:23,30,-069,-082,9.90 KBytes,81.0 Kbits/sec
09:32:38,28,-068,-088,0.00 Bytes,0.00 bits/sec
09:32:38,28,-068,-088,66.5 KBytes,17.8 Kbits/sec
09:32:38,28,-068,-088,36.8 KBytes,9.85 Kbits/sec
09:32:53,27,-065,-090,62.2 KBytes,510 Kbits/sec
09:32:54,27,-065,-089,12.7 KBytes,104 Kbits/sec
09:32:55,27,-064,-087,7.07 KBytes,57.9 Kbits/sec
09:32:56,27,-064,-087,0.00 Bytes,0.00 bits/sec
09:32:57,27,-064,-086,0.00 Bytes,0.00 bits/sec
09:32:58,27,-064,-088,0.00 Bytes,0.00 bits/sec
09:32:59,27,-065,-088,0.00 Bytes,0.00 bits/sec
09:33:00,26,-065,-087,0.00 Bytes,0.00 bits/sec
09:33:00,26,-065,-087,0.00 Bytes,0.00 bits/sec
09:33:01,26,-065,-087,0.00 Bytes,0.00 bits/sec
09:33:02,26,-066,-087,0.00 Bytes,0.00 bits/sec
09:33:03,26,-065,-088,0.00 Bytes,0.00 bits/sec
09:33:04,26,-065,-089,0.00 Bytes,0.00 bits/sec
09:33:06,26,-066,-088,0.00 Bytes,0.00 bits/sec
09:33:07,26,-066,-085,0.00 Bytes,0.00 bits/sec
09:33:08,26,-066,-084,0.00 Bytes,0.00 bits/sec
09:33:09,26,-066,-086,0.00 Bytes,0.00 bits/sec
09:33:10,26,-065,-089,0.00 Bytes,0.00 bits/sec
09:33:11,26,-065,-091,0.00 Bytes,0.00 bits/sec
09:33:12,25,-065,-090,0.00 Bytes,0.00 bits/sec
09:33:13,25,-065,-090,1.41 KBytes,11.6 Kbits/sec
09:33:14,25,-062,-089,17.0 KBytes,139 Kbits/sec
09:33:15,25,-063,-088,4.24 KBytes,34.8 Kbits/sec
09:33:16,25,-063,-087,0.00 Bytes,0.00 bits/sec
09:33:17,25,-063,-087,0.00 Bytes,0.00 bits/sec
09:33:18,25,-063,-088,0.00 Bytes,0.00 bits/sec
09:33:19,25,-063,-089,0.00 Bytes,0.00 bits/sec
09:33:20,25,-061,-089,15.6 KBytes,128 Kbits/sec
09:33:21,25,-061,-089,0.00 Bytes,0.00 bits/sec
09:33:21,25,-061,-089,2.83 KBytes,23.2 Kbits/sec
09:33:22,25,-061,-088,0.00 Bytes,0.00 bits/sec
09:33:22,25,-061,-088,167 KBytes,45.0 Kbits/sec
09:33:22,25,-061,-088,123 KBytes,33.2 Kbits/sec
09:33:35,23,-063,-088,72.1 KBytes,591 Kbits/sec
09:33:36,23,-064,-087,63.6 KBytes,521 Kbits/sec
09:33:37,23,-063,-085,63.6 KBytes,521 Kbits/sec
09:33:38,23,-060,-083,116 KBytes,950 Kbits/sec
09:33:39,23,-059,-082,39.6 KBytes,324 Kbits/sec
09:33:39,23,-059,-082,28.3 KBytes,232 Kbits/sec
09:33:40,23,-059,-081,8.48 KBytes,69.5 Kbits/sec
09:33:41,23,-060,-084,0.00 Bytes,0.00 bits/sec
09:33:42,23,-060,-085,11.3 KBytes,92.8 Kbits/sec
09:33:43,23,-060,-085,0.00 Bytes,0.00 bits/sec
09:33:44,23,-060,-084,0.00 Bytes,0.00 bits/sec
09:33:45,23,-060,-082,0.00 Bytes,0.00 bits/sec
09:33:47,22,-060,-079,0.00 Bytes,0.00 bits/sec
09:33:48,22,-059,-077,79.2 KBytes,649 Kbits/sec
09:33:49,22,-060,-077,119 KBytes,973 Kbits/sec
09:33:50,22,-062,-076,5.66 KBytes,46.3 Kbits/sec
09:33:51,22,-061,-076,43.8 KBytes,359 Kbits/sec
09:33:52,22,-062,-076,11.3 KBytes,92.7 Kbits/sec
09:33:53,22,-063,-076,0.00 Bytes,0.00 bits/sec
09:33:54,22,-056,-077,117 KBytes,962 Kbits/sec
09:33:55,22,-060,-078,219 KBytes,1.80 Mbits/sec
09:33:56,22,-060,-079,76.4 KBytes,625 Kbits/sec
09:33:57,22,-062,-079,42.4 KBytes,348 Kbits/sec
09:33:57,22,-062,-079,0.00 Bytes,0.00 bits/sec
09:33:58,21,-062,-077,2.83 KBytes,23.2 Kbits/sec
09:33:59,21,-062,-076,8.48 KBytes,69.5 Kbits/sec
09:34:00,21,-060,-074,0.00 Bytes,0.00 bits/sec
09:34:01,21,-060,-071,33.9 KBytes,278 Kbits/sec
09:34:02,21,-062,-072,59.4 KBytes,486 Kbits/sec
09:34:03,21,-062,-075,32.5 KBytes,266 Kbits/sec
09:34:07,21,-060,-080,0.00 Bytes,0.00 bits/sec
09:34:07,21,-060,-080,1.32 MBytes,362 Kbits/sec
09:34:07,21,-060,-080,1.22 MBytes,335 Kbits/sec
09:34:18,20,-060,-074,93.3 KBytes,764 Kbits/sec
09:34:19,20,-056,-074,9.90 KBytes,81.1 Kbits/sec
09:34:20,20,-062,-075,17.0 KBytes,139 Kbits/sec
09:34:21,19,-061,-077,76.4 KBytes,626 Kbits/sec
09:34:21,19,-061,-077,11.3 KBytes,92.6 Kbits/sec
09:34:22,19,-060,-080,0.00 Bytes,0.00 bits/sec
09:34:23,19,-062,-082,7.07 KBytes,58.0 Kbits/sec
09:34:24,19,-059,-082,0.00 Bytes,0.00 bits/sec
09:34:25,19,-059,-081,1.41 KBytes,11.6 Kbits/sec
09:34:27,19,-059,-079,7.07 KBytes,57.9 Kbits/sec
09:34:28,19,-059,-079,2.83 KBytes,23.1 Kbits/sec
09:34:29,19,-059,-078,9.90 KBytes,81.2 Kbits/sec
09:34:30,19,-061,-077,0.00 Bytes,0.00 bits/sec
09:34:31,19,-062,-075,4.24 KBytes,34.8 Kbits/sec
09:34:32,19,-064,-073,0.00 Bytes,0.00 bits/sec
09:34:33,18,-063,-071,0.00 Bytes,0.00 bits/sec
09:34:34,18,-063,-071,0.00 Bytes,0.00 bits/sec
09:34:35,18,-062,-073,0.00 Bytes,0.00 bits/sec
09:34:36,18,-062,-075,24.0 KBytes,197 Kbits/sec
09:34:37,18,-055,-079,151 KBytes,1.24 Mbits/sec
09:34:38,18,-055,-078,205 KBytes,1.68 Mbits/sec
09:34:38,18,-055,-078,399 KBytes,3.27 Mbits/sec
09:34:39,18,-054,-077,245 KBytes,2.00 Mbits/sec
09:34:40,18,-055,-078,274 KBytes,2.25 Mbits/sec
09:34:41,18,-056,-077,151 KBytes,1.24 Mbits/sec
09:34:42,18,-055,-077,147 KBytes,1.20 Mbits/sec
09:34:43,18,-057,-078,205 KBytes,1.68 Mbits/sec
09:34:45,17,-055,-078,53.7 KBytes,440 Kbits/sec
09:34:46,17,-055,-079,201 KBytes,1.65 Mbits/sec
09:34:47,17,-054,-079,438 KBytes,3.59 Mbits/sec
09:34:47,17,-054,-079,0.00 Bytes,0.00 bits/sec
09:34:47,17,-054,-079,2.71 MBytes,758 Kbits/sec
09:34:47,17,-054,-079,2.67 MBytes,746 Kbits/sec
09:34:58,16,-053,-073,304 KBytes,2.49 Mbits/sec
09:34:59,16,-053,-074,171 KBytes,1.40 Mbits/sec
09:35:00,16,-053,-074,70.7 KBytes,579 Kbits/sec
09:35:01,16,-056,-073,19.8 KBytes,162 Kbits/sec
09:35:02,16,-056,-073,11.3 KBytes,92.7 Kbits/sec
09:35:04,16,-055,-074,1.41 KBytes,11.6 Kbits/sec
09:35:05,16,-055,-074,56.6 KBytes,463 Kbits/sec
09:35:06,16,-057,-075,70.7 KBytes,579 Kbits/sec
09:35:07,16,-057,-077,21.2 KBytes,174 Kbits/sec
09:35:08,15,-054,-078,53.7 KBytes,440 Kbits/sec
